node_id,node_type,label,metadata
CUST_00132,Customer,CUST_00132,"{""age"": 34, ""segment"": ""SME"", ""account_age_days"": 912, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2023-09-01T22:38:37""}"
CUST_00133,Customer,CUST_00133,"{""age"": 22, ""segment"": ""SALARIED"", ""account_age_days"": 499, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-10-18T23:19:47""}"
CUST_00134,Customer,CUST_00134,"{""age"": 39, ""segment"": ""RETAIL"", ""account_age_days"": 203, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2025-08-10T14:40:27""}"
CUST_00135,Customer,CUST_00135,"{""age"": 23, ""segment"": ""RETAIL"", ""account_age_days"": 77, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2025-12-14T20:16:38""}"
CUST_00136,Customer,CUST_00136,"{""age"": 51, ""segment"": ""RETAIL"", ""account_age_days"": 124, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2025-10-28T18:47:38""}"
CUST_00137,Customer,CUST_00137,"{""age"": 25, ""segment"": ""SALARIED"", ""account_age_days"": 1046, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2023-04-20T08:08:57""}"
CUST_00138,Customer,CUST_00138,"{""age"": 30, ""segment"": ""PREMIUM"", ""account_age_days"": 1008, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2023-05-28T06:02:38""}"
CUST_00139,Customer,CUST_00139,"{""age"": 42, ""segment"": ""SALARIED"", ""account_age_days"": 912, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2023-09-01T00:56:06""}"
CUST_00140,Customer,CUST_00140,"{""age"": 20, ""segment"": ""RETAIL"", ""account_age_days"": 711, ""country"": ""IN"", ""city"": ""Hyderabad"", ""account_created_at"": ""2024-03-20T06:25:58""}"
CUST_00141,Customer,CUST_00141,"{""age"": 36, ""segment"": ""PREMIUM"", ""account_age_days"": 744, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-02-16T12:55:50""}"
CUST_00142,Customer,CUST_00142,"{""age"": 48, ""segment"": ""SALARIED"", ""account_age_days"": 759, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2024-02-01T11:19:25""}"
CUST_00143,Customer,CUST_00143,"{""age"": 18, ""segment"": ""PREMIUM"", ""account_age_days"": 862, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2023-10-21T18:21:52""}"
CUST_00144,Customer,CUST_00144,"{""age"": 36, ""segment"": ""STUDENT"", ""account_age_days"": 709, ""country"": ""IN"", ""city"": ""Kolkata"", ""account_created_at"": ""2024-03-22T01:57:42""}"
CUST_00145,Customer,CUST_00145,"{""age"": 36, ""segment"": ""RETAIL"", ""account_age_days"": 551, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-08-27T12:31:06""}"
CUST_00146,Customer,CUST_00146,"{""age"": 42, ""segment"": ""RETAIL"", ""account_age_days"": 684, ""country"": ""IN"", ""city"": ""Mumbai"", ""account_created_at"": ""2024-04-16T18:52:36""}"
CUST_00147,Customer,CUST_00147,"{""age"": 20, ""segment"": ""SALARIED"", ""account_age_days"": 254, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2025-06-20T09:27:58""}"
CUST_00148,Customer,CUST_00148,"{""age"": 19, ""segment"": ""SALARIED"", ""account_age_days"": 380, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2025-02-14T17:38:00""}"
CUST_00149,Customer,CUST_00149,"{""age"": 39, ""segment"": ""STUDENT"", ""account_age_days"": 1137, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2023-01-19T14:10:39""}"
CUST_00150,Customer,CUST_00150,"{""age"": 37, ""segment"": ""SALARIED"", ""account_age_days"": 266, ""country"": ""IN"", ""city"": ""Hyderabad"", ""account_created_at"": ""2025-06-08T07:16:51""}"
CUST_00151,Customer,CUST_00151,"{""age"": 36, ""segment"": ""STUDENT"", ""account_age_days"": 1005, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2023-05-31T11:14:04""}"
CUST_00152,Customer,CUST_00152,"{""age"": 37, ""segment"": ""RETAIL"", ""account_age_days"": 701, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2024-03-30T22:16:05""}"
CUST_00153,Customer,CUST_00153,"{""age"": 26, ""segment"": ""SALARIED"", ""account_age_days"": 747, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2024-02-13T09:03:57""}"
CUST_00154,Customer,CUST_00154,"{""age"": 36, ""segment"": ""PREMIUM"", ""account_age_days"": 704, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-03-27T23:23:11""}"
CUST_00155,Customer,CUST_00155,"{""age"": 37, ""segment"": ""STUDENT"", ""account_age_days"": 494, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-10-23T13:47:47""}"
CUST_00156,Customer,CUST_00156,"{""age"": 26, ""segment"": ""RETAIL"", ""account_age_days"": 718, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-03-13T09:17:52""}"
CUST_00157,Customer,CUST_00157,"{""age"": 54, ""segment"": ""RETAIL"", ""account_age_days"": 625, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2024-06-14T20:59:20""}"
CUST_00158,Customer,CUST_00158,"{""age"": 39, ""segment"": ""PREMIUM"", ""account_age_days"": 488, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2024-10-29T06:37:24""}"
CUST_00159,Customer,CUST_00159,"{""age"": 20, ""segment"": ""RETAIL"", ""account_age_days"": 645, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2024-05-25T05:44:49""}"
CUST_00160,Customer,CUST_00160,"{""age"": 41, ""segment"": ""RETAIL"", ""account_age_days"": 758, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2024-02-02T06:31:56""}"
CUST_00161,Customer,CUST_00161,"{""age"": 23, ""segment"": ""RETAIL"", ""account_age_days"": 168, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2025-09-14T20:35:56""}"
CUST_00162,Customer,CUST_00162,"{""age"": 42, ""segment"": ""RETAIL"", ""account_age_days"": 431, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2024-12-25T01:21:02""}"
CUST_00163,Customer,CUST_00163,"{""age"": 46, ""segment"": ""STUDENT"", ""account_age_days"": 978, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2023-06-27T04:37:40""}"
CUST_00164,Customer,CUST_00164,"{""age"": 24, ""segment"": ""SALARIED"", ""account_age_days"": 1157, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2022-12-30T21:00:11""}"
CUST_00165,Customer,CUST_00165,"{""age"": 44, ""segment"": ""PREMIUM"", ""account_age_days"": 255, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2025-06-19T01:30:53""}"
CUST_00166,Customer,CUST_00166,"{""age"": 38, ""segment"": ""RETAIL"", ""account_age_days"": 1018, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2023-05-18T08:45:45""}"
CUST_00167,Customer,CUST_00167,"{""age"": 43, ""segment"": ""SALARIED"", ""account_age_days"": 593, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2024-07-16T12:34:48""}"
CUST_00168,Customer,CUST_00168,"{""age"": 54, ""segment"": ""SALARIED"", ""account_age_days"": 730, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2024-03-01T09:28:58""}"
CUST_00169,Customer,CUST_00169,"{""age"": 31, ""segment"": ""PREMIUM"", ""account_age_days"": 784, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2024-01-07T08:30:05""}"
CUST_00170,Customer,CUST_00170,"{""age"": 25, ""segment"": ""RETAIL"", ""account_age_days"": 778, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2024-01-13T04:23:51""}"
CUST_00171,Customer,CUST_00171,"{""age"": 24, ""segment"": ""RETAIL"", ""account_age_days"": 284, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2025-05-21T13:24:18""}"
CUST_00172,Customer,CUST_00172,"{""age"": 25, ""segment"": ""SALARIED"", ""account_age_days"": 1156, ""country"": ""IN"", ""city"": ""Kolkata"", ""account_created_at"": ""2022-12-31T09:34:22""}"
CUST_00173,Customer,CUST_00173,"{""age"": 33, ""segment"": ""RETAIL"", ""account_age_days"": 564, ""country"": ""IN"", ""city"": ""Kolkata"", ""account_created_at"": ""2024-08-14T06:49:29""}"
CUST_00174,Customer,CUST_00174,"{""age"": 37, ""segment"": ""RETAIL"", ""account_age_days"": 491, ""country"": ""IN"", ""city"": ""Kolkata"", ""account_created_at"": ""2024-10-26T01:22:32""}"
CUST_00175,Customer,CUST_00175,"{""age"": 37, ""segment"": ""PREMIUM"", ""account_age_days"": 765, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2024-01-26T06:15:44""}"
CUST_00176,Customer,CUST_00176,"{""age"": 43, ""segment"": ""STUDENT"", ""account_age_days"": 224, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2025-07-20T00:00:14""}"
CUST_00177,Customer,CUST_00177,"{""age"": 34, ""segment"": ""SALARIED"", ""account_age_days"": 299, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2025-05-06T05:21:30""}"
CUST_00178,Customer,CUST_00178,"{""age"": 49, ""segment"": ""PREMIUM"", ""account_age_days"": 976, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2023-06-29T18:40:34""}"
CUST_00179,Customer,CUST_00179,"{""age"": 31, ""segment"": ""PREMIUM"", ""account_age_days"": 841, ""country"": ""IN"", ""city"": ""Mumbai"", ""account_created_at"": ""2023-11-11T13:28:18""}"
CUST_00180,Customer,CUST_00180,"{""age"": 63, ""segment"": ""RETAIL"", ""account_age_days"": 349, ""country"": ""IN"", ""city"": ""Mumbai"", ""account_created_at"": ""2025-03-17T05:02:11""}"
CUST_00181,Customer,CUST_00181,"{""age"": 40, ""segment"": ""SALARIED"", ""account_age_days"": 370, ""country"": ""IN"", ""city"": ""Kolkata"", ""account_created_at"": ""2025-02-24T09:25:41""}"
CUST_00182,Customer,CUST_00182,"{""age"": 24, ""segment"": ""STUDENT"", ""account_age_days"": 980, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2023-06-25T17:46:16""}"
CUST_00183,Customer,CUST_00183,"{""age"": 22, ""segment"": ""RETAIL"", ""account_age_days"": 688, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2024-04-12T10:14:01""}"
CUST_00184,Customer,CUST_00184,"{""age"": 39, ""segment"": ""SME"", ""account_age_days"": 81, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2025-12-10T04:27:34""}"
CUST_00185,Customer,CUST_00185,"{""age"": 31, ""segment"": ""SALARIED"", ""account_age_days"": 192, ""country"": ""IN"", ""city"": ""Mumbai"", ""account_created_at"": ""2025-08-21T12:02:24""}"
CUST_00186,Customer,CUST_00186,"{""age"": 41, ""segment"": ""RETAIL"", ""account_age_days"": 800, ""country"": ""IN"", ""city"": ""Mumbai"", ""account_created_at"": ""2023-12-22T20:04:41""}"
CUST_00187,Customer,CUST_00187,"{""age"": 39, ""segment"": ""RETAIL"", ""account_age_days"": 872, ""country"": ""IN"", ""city"": ""Kolkata"", ""account_created_at"": ""2023-10-11T03:39:14""}"
CUST_00188,Customer,CUST_00188,"{""age"": 33, ""segment"": ""RETAIL"", ""account_age_days"": 956, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2023-07-19T06:46:17""}"
CUST_00189,Customer,CUST_00189,"{""age"": 24, ""segment"": ""PREMIUM"", ""account_age_days"": 450, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2024-12-06T06:35:06""}"
CUST_00190,Customer,CUST_00190,"{""age"": 18, ""segment"": ""SALARIED"", ""account_age_days"": 380, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2025-02-14T14:04:17""}"
CUST_00191,Customer,CUST_00191,"{""age"": 29, ""segment"": ""RETAIL"", ""account_age_days"": 211, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2025-08-02T03:58:50""}"
CUST_00192,Customer,CUST_00192,"{""age"": 43, ""segment"": ""STUDENT"", ""account_age_days"": 343, ""country"": ""IN"", ""city"": ""Kolkata"", ""account_created_at"": ""2025-03-23T21:51:18""}"
CUST_00193,Customer,CUST_00193,"{""age"": 36, ""segment"": ""SALARIED"", ""account_age_days"": 936, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2023-08-08T04:48:30""}"
CUST_00194,Customer,CUST_00194,"{""age"": 20, ""segment"": ""RETAIL"", ""account_age_days"": 986, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2023-06-19T11:37:45""}"
CUST_00195,Customer,CUST_00195,"{""age"": 35, ""segment"": ""RETAIL"", ""account_age_days"": 80, ""country"": ""IN"", ""city"": ""Hyderabad"", ""account_created_at"": ""2025-12-11T05:28:05""}"
CUST_00196,Customer,CUST_00196,"{""age"": 38, ""segment"": ""STUDENT"", ""account_age_days"": 616, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2024-06-23T10:00:25""}"
CUST_00197,Customer,CUST_00197,"{""age"": 24, ""segment"": ""RETAIL"", ""account_age_days"": 142, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2025-10-10T05:29:14""}"
CUST_00198,Customer,CUST_00198,"{""age"": 35, ""segment"": ""RETAIL"", ""account_age_days"": 1051, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2023-04-15T01:54:50""}"
CUST_00199,Customer,CUST_00199,"{""age"": 34, ""segment"": ""SME"", ""account_age_days"": 637, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2024-06-02T09:26:54""}"
CUST_00200,Customer,CUST_00200,"{""age"": 21, ""segment"": ""SALARIED"", ""account_age_days"": 246, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2025-06-28T16:29:19""}"
CUST_00201,Customer,CUST_00201,"{""age"": 37, ""segment"": ""STUDENT"", ""account_age_days"": 1169, ""country"": ""IN"", ""city"": ""Mumbai"", ""account_created_at"": ""2022-12-18T05:40:20""}"
CUST_00202,Customer,CUST_00202,"{""age"": 40, ""segment"": ""SALARIED"", ""account_age_days"": 1160, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2022-12-27T23:29:30""}"
CUST_00203,Customer,CUST_00203,"{""age"": 45, ""segment"": ""SALARIED"", ""account_age_days"": 743, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-02-17T10:37:08""}"
CUST_00204,Customer,CUST_00204,"{""age"": 45, ""segment"": ""RETAIL"", ""account_age_days"": 137, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2025-10-15T01:00:21""}"
CUST_00205,Customer,CUST_00205,"{""age"": 18, ""segment"": ""STUDENT"", ""account_age_days"": 598, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2024-07-11T22:19:29""}"
CUST_00206,Customer,CUST_00206,"{""age"": 23, ""segment"": ""RETAIL"", ""account_age_days"": 170, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2025-09-12T02:41:08""}"
CUST_00207,Customer,CUST_00207,"{""age"": 39, ""segment"": ""RETAIL"", ""account_age_days"": 1057, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2023-04-09T21:51:27""}"
CUST_00208,Customer,CUST_00208,"{""age"": 39, ""segment"": ""SALARIED"", ""account_age_days"": 634, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-06-05T15:51:20""}"
CUST_00209,Customer,CUST_00209,"{""age"": 39, ""segment"": ""RETAIL"", ""account_age_days"": 591, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2024-07-18T23:12:52""}"
CUST_00210,Customer,CUST_00210,"{""age"": 75, ""segment"": ""RETAIL"", ""account_age_days"": 374, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2025-02-20T02:31:36""}"
CUST_00211,Customer,CUST_00211,"{""age"": 40, ""segment"": ""RETAIL"", ""account_age_days"": 548, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2024-08-30T08:48:08""}"
CUST_00212,Customer,CUST_00212,"{""age"": 46, ""segment"": ""SALARIED"", ""account_age_days"": 767, ""country"": ""IN"", ""city"": ""Delhi"", ""account_created_at"": ""2024-01-24T21:50:21""}"
CUST_00213,Customer,CUST_00213,"{""age"": 44, ""segment"": ""SALARIED"", ""account_age_days"": 910, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2023-09-03T11:44:17""}"
CUST_00214,Customer,CUST_00214,"{""age"": 41, ""segment"": ""STUDENT"", ""account_age_days"": 407, ""country"": ""IN"", ""city"": ""Pune"", ""account_created_at"": ""2025-01-18T17:23:13""}"
CUST_00215,Customer,CUST_00215,"{""age"": 30, ""segment"": ""RETAIL"", ""account_age_days"": 606, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2024-07-03T20:56:49""}"
CUST_00216,Customer,CUST_00216,"{""age"": 42, ""segment"": ""RETAIL"", ""account_age_days"": 682, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2024-04-18T08:12:11""}"
CUST_00217,Customer,CUST_00217,"{""age"": 25, ""segment"": ""RETAIL"", ""account_age_days"": 863, ""country"": ""IN"", ""city"": ""Jaipur"", ""account_created_at"": ""2023-10-20T08:43:50""}"
CUST_00218,Customer,CUST_00218,"{""age"": 31, ""segment"": ""SALARIED"", ""account_age_days"": 89, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2025-12-02T14:00:08""}"
CUST_00219,Customer,CUST_00219,"{""age"": 28, ""segment"": ""RETAIL"", ""account_age_days"": 711, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2024-03-20T07:16:57""}"
CUST_00220,Customer,CUST_00220,"{""age"": 34, ""segment"": ""SALARIED"", ""account_age_days"": 789, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-01-02T10:20:01""}"
CUST_00221,Customer,CUST_00221,"{""age"": 59, ""segment"": ""RETAIL"", ""account_age_days"": 611, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2024-06-28T20:43:18""}"
CUST_00222,Customer,CUST_00222,"{""age"": 18, ""segment"": ""RETAIL"", ""account_age_days"": 560, ""country"": ""IN"", ""city"": ""Hyderabad"", ""account_created_at"": ""2024-08-18T00:16:22""}"
CUST_00223,Customer,CUST_00223,"{""age"": 41, ""segment"": ""PREMIUM"", ""account_age_days"": 433, ""country"": ""IN"", ""city"": ""Mumbai"", ""account_created_at"": ""2024-12-23T13:24:59""}"
CUST_00224,Customer,CUST_00224,"{""age"": 18, ""segment"": ""SALARIED"", ""account_age_days"": 89, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2025-12-02T10:53:26""}"
CUST_00225,Customer,CUST_00225,"{""age"": 28, ""segment"": ""STUDENT"", ""account_age_days"": 784, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-01-07T16:13:41""}"
CUST_00226,Customer,CUST_00226,"{""age"": 45, ""segment"": ""RETAIL"", ""account_age_days"": 113, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2025-11-08T04:54:56""}"
CUST_00227,Customer,CUST_00227,"{""age"": 34, ""segment"": ""STUDENT"", ""account_age_days"": 509, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2024-10-08T04:19:52""}"
CUST_00228,Customer,CUST_00228,"{""age"": 22, ""segment"": ""RETAIL"", ""account_age_days"": 331, ""country"": ""IN"", ""city"": ""Surat"", ""account_created_at"": ""2025-04-04T11:17:11""}"
CUST_00229,Customer,CUST_00229,"{""age"": 26, ""segment"": ""SALARIED"", ""account_age_days"": 443, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2024-12-13T20:15:48""}"
CUST_00230,Customer,CUST_00230,"{""age"": 41, ""segment"": ""RETAIL"", ""account_age_days"": 220, ""country"": ""IN"", ""city"": ""Chennai"", ""account_created_at"": ""2025-07-24T03:30:00""}"
CUST_00231,Customer,CUST_00231,"{""age"": 25, ""segment"": ""SALARIED"", ""account_age_days"": 727, ""country"": ""IN"", ""city"": ""Bengaluru"", ""account_created_at"": ""2024-03-04T15:49:10""}"
CUST_00232,Customer,CUST_00232,"{""age"": 36, ""segment"": ""RETAIL"", ""account_age_days"": 192, ""country"": ""IN"", ""city"": ""Mumbai"", ""account_created_at"": ""2025-08-21T11:35:38""}"
CUST_00233,Customer,CUST_00233,"{""age"": 34, ""segment"": ""RETAIL"", ""account_age_days"": 607, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2024-07-02T18:31:55""}"
CUST_00234,Customer,CUST_00234,"{""age"": 26, ""segment"": ""SME"", ""account_age_days"": 475, ""country"": ""IN"", ""city"": ""Ahmedabad"", ""account_created_at"": ""2024-11-11T04:34:48""}"
