transaction_id,customer_id,merchant_id,device_id,ip_id,payment_method_id,timestamp,amount,currency,transaction_status,payment_type,city,is_fraud,fraud_ring_id,fraud_type
TXN_00165,CUST_00540,MERCH_0037,DEV_0157,IP_00047,PM_0130,2026-01-01T21:33:10,156.58,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_00166,CUST_01225,MERCH_0036,DEV_0308,IP_00916,PM_0481,2026-01-02T00:20:25,91.81,INR,SUCCESS,UPI,Pune,0,,
TXN_00167,CUST_00550,MERCH_0021,DEV_0283,IP_00796,PM_0340,2026-01-02T01:03:25,151.16,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_00168,CUST_01609,MERCH_0083,DEV_0500,IP_00382,PM_0306,2026-01-02T01:04:24,402.66,INR,SUCCESS,CREDIT_CARD,Pune,0,,
TXN_00169,CUST_00102,MERCH_0074,DEV_0323,IP_00726,PM_0065,2026-01-02T01:09:20,96.77,INR,SUCCESS,UPI,Surat,0,,
TXN_00170,CUST_00646,MERCH_0074,DEV_0384,IP_00674,PM_0046,2026-01-02T01:12:53,127.03,INR,PENDING,UPI,Mumbai,0,,
TXN_00171,CUST_01792,MERCH_0090,DEV_0059,IP_00836,PM_0308,2026-01-02T01:17:02,97.47,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_00172,CUST_01217,MERCH_0100,DEV_0005,IP_00821,PM_0205,2026-01-02T01:59:11,3223.35,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_00173,CUST_01490,MERCH_0028,DEV_0235,IP_00484,PM_0405,2026-01-02T02:05:36,1065.93,INR,SUCCESS,UPI,Surat,0,,
TXN_00174,CUST_00547,MERCH_0023,DEV_0274,IP_00168,PM_0388,2026-01-02T02:10:01,3221.82,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_00175,CUST_00200,MERCH_0088,DEV_0151,IP_00997,PM_0028,2026-01-02T02:10:15,4725.57,INR,SUCCESS,WALLET,Bengaluru,0,,
TXN_00176,CUST_01587,MERCH_0093,DEV_0135,IP_00421,PM_0092,2026-01-02T02:15:18,345.02,INR,SUCCESS,CREDIT_CARD,Pune,0,,
TXN_00177,CUST_00931,MERCH_0012,DEV_0190,IP_00624,PM_0322,2026-01-02T02:19:13,319.83,INR,SUCCESS,DEBIT_CARD,Bengaluru,0,,
TXN_00178,CUST_01474,MERCH_0001,DEV_0409,IP_00149,PM_0399,2026-01-02T02:29:43,9364.7,INR,SUCCESS,DEBIT_CARD,Bengaluru,0,,
TXN_00179,CUST_01474,MERCH_0022,DEV_0409,IP_00149,PM_0399,2026-01-02T02:36:48,434.53,INR,SUCCESS,DEBIT_CARD,Bengaluru,0,,
TXN_00180,CUST_00586,MERCH_0077,DEV_0064,IP_00543,PM_0448,2026-01-02T02:42:48,121.82,INR,SUCCESS,CREDIT_CARD,Kolkata,0,,
TXN_00181,CUST_01276,MERCH_0063,DEV_0047,IP_00941,PM_0346,2026-01-02T02:47:52,341.94,INR,SUCCESS,UPI,Kolkata,0,,
TXN_00182,CUST_01258,MERCH_0050,DEV_0184,IP_00260,PM_0446,2026-01-02T02:52:17,63634.03,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00183,CUST_01239,MERCH_0049,DEV_0109,IP_00292,PM_0313,2026-01-02T03:03:13,699.48,INR,SUCCESS,CREDIT_CARD,Jaipur,0,,
TXN_00184,CUST_01614,MERCH_0079,DEV_0232,IP_00261,PM_0086,2026-01-02T03:05:06,12633.5,INR,SUCCESS,UPI,Pune,0,,
TXN_00185,CUST_01735,MERCH_0096,DEV_0068,IP_00063,PM_0092,2026-01-02T03:09:24,146.74,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_00186,CUST_00397,MERCH_0081,DEV_0065,IP_00900,PM_0260,2026-01-02T03:17:03,3511.8,INR,SUCCESS,DEBIT_CARD,Ahmedabad,0,,
TXN_00187,CUST_00911,MERCH_0028,DEV_0011,IP_00419,PM_0480,2026-01-02T03:35:15,1089.21,INR,SUCCESS,UPI,Chennai,0,,
TXN_00188,CUST_01205,MERCH_0024,DEV_0482,IP_00913,PM_0109,2026-01-02T03:41:31,4869.96,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00189,CUST_01422,MERCH_0098,DEV_0154,IP_00669,PM_0496,2026-01-02T03:44:08,151.11,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_00190,CUST_01303,MERCH_0061,DEV_0386,IP_00016,PM_0107,2026-01-02T03:48:41,19025.01,INR,SUCCESS,NET_BANKING,Surat,0,,
TXN_00191,CUST_00715,MERCH_0061,DEV_0245,IP_00969,PM_0174,2026-01-02T03:58:52,14991.69,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00192,CUST_01257,MERCH_0025,DEV_0351,IP_00246,PM_0430,2026-01-02T03:59:25,109.87,INR,FAILED,NET_BANKING,Delhi,0,,
TXN_00193,CUST_01766,MERCH_0099,DEV_0367,IP_00446,PM_0255,2026-01-02T04:02:10,566.64,INR,SUCCESS,CREDIT_CARD,Jaipur,0,,
TXN_00194,CUST_01307,MERCH_0089,DEV_0207,IP_00542,PM_0212,2026-01-02T04:06:32,477.86,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00195,CUST_00299,MERCH_0002,DEV_0071,IP_00463,PM_0453,2026-01-02T04:07:19,124.31,INR,SUCCESS,UPI,Surat,0,,
TXN_00196,CUST_00216,MERCH_0020,DEV_0195,IP_00987,PM_0369,2026-01-02T04:10:16,12481.61,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00197,CUST_00584,MERCH_0060,DEV_0153,IP_00542,PM_0437,2026-01-02T04:10:42,69.84,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00198,CUST_01299,MERCH_0018,DEV_0300,IP_00705,PM_0049,2026-01-02T04:13:12,300.95,INR,SUCCESS,UPI,Pune,0,,
TXN_00199,CUST_01819,MERCH_0013,DEV_0284,IP_00192,PM_0135,2026-01-02T04:15:26,9095.62,INR,FAILED,UPI,Kolkata,0,,
TXN_00200,CUST_00484,MERCH_0042,DEV_0452,IP_00651,PM_0184,2026-01-02T04:16:24,115.1,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_00201,CUST_00183,MERCH_0070,DEV_0223,IP_00563,PM_0042,2026-01-02T04:19:28,1429.3,INR,SUCCESS,CREDIT_CARD,Pune,0,,
TXN_00202,CUST_01432,MERCH_0017,DEV_0137,IP_00817,PM_0313,2026-01-02T04:24:41,262.8,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_00203,CUST_00736,MERCH_0061,DEV_0386,IP_00046,PM_0367,2026-01-02T04:29:44,5513.1,INR,SUCCESS,DEBIT_CARD,Kolkata,0,,
TXN_00204,CUST_01159,MERCH_0064,DEV_0027,IP_00508,PM_0284,2026-01-02T04:31:57,159.91,INR,SUCCESS,CREDIT_CARD,Mumbai,0,,
TXN_00205,CUST_01328,MERCH_0062,DEV_0329,IP_00296,PM_0002,2026-01-02T04:40:01,598.42,INR,SUCCESS,WALLET,Kolkata,0,,
TXN_00206,CUST_00990,MERCH_0091,DEV_0451,IP_00565,PM_0383,2026-01-02T04:41:53,8074.3,INR,SUCCESS,CREDIT_CARD,Kolkata,0,,
TXN_00207,CUST_00825,MERCH_0027,DEV_0117,IP_00892,PM_0289,2026-01-02T04:50:40,689.44,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_00208,CUST_01310,MERCH_0059,DEV_0219,IP_00306,PM_0426,2026-01-02T05:06:12,4608.75,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_00209,CUST_01174,MERCH_0071,DEV_0439,IP_00863,PM_0351,2026-01-02T05:06:36,12997.01,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_00210,CUST_00264,MERCH_0015,DEV_0444,IP_00718,PM_0210,2026-01-02T05:08:01,87617.1,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00211,CUST_01071,MERCH_0037,DEV_0315,IP_00421,PM_0262,2026-01-02T05:08:01,3787.33,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00212,CUST_00918,MERCH_0030,DEV_0271,IP_00999,PM_0105,2026-01-02T05:13:41,366.22,INR,SUCCESS,NET_BANKING,Delhi,0,,
TXN_00213,CUST_00403,MERCH_0032,DEV_0235,IP_00869,PM_0172,2026-01-02T05:13:48,178.24,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00214,CUST_00553,MERCH_0085,DEV_0217,IP_00596,PM_0086,2026-01-02T05:25:49,1046.91,INR,SUCCESS,UPI,Pune,0,,
TXN_00215,CUST_01961,MERCH_0048,DEV_0424,IP_00865,PM_0477,2026-01-02T05:25:50,113.74,INR,SUCCESS,UPI,Delhi,0,,
TXN_00216,CUST_00756,MERCH_0076,DEV_0030,IP_00342,PM_0403,2026-01-02T05:30:55,298.63,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_00217,CUST_01682,MERCH_0038,DEV_0440,IP_00708,PM_0289,2026-01-02T05:38:54,1175.41,INR,SUCCESS,UPI,Delhi,0,,
TXN_00218,CUST_00790,MERCH_0008,DEV_0392,IP_00412,PM_0201,2026-01-02T05:39:24,136.66,INR,SUCCESS,CREDIT_CARD,Mumbai,0,,
TXN_00219,CUST_00125,MERCH_0081,DEV_0068,IP_00303,PM_0339,2026-01-02T05:40:19,366.94,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00220,CUST_01916,MERCH_0052,DEV_0315,IP_00291,PM_0378,2026-01-02T05:40:25,623.77,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00221,CUST_00857,MERCH_0006,DEV_0170,IP_00043,PM_0203,2026-01-02T05:54:53,642.59,INR,SUCCESS,WALLET,Ahmedabad,0,,
TXN_00222,CUST_01240,MERCH_0095,DEV_0133,IP_00419,PM_0235,2026-01-02T05:55:06,56054.52,INR,SUCCESS,UPI,Kolkata,0,,
TXN_00223,CUST_00407,MERCH_0012,DEV_0392,IP_00570,PM_0008,2026-01-02T06:07:39,9543.36,INR,PENDING,DEBIT_CARD,Bengaluru,0,,
TXN_00224,CUST_00636,MERCH_0084,DEV_0336,IP_00026,PM_0412,2026-01-02T06:09:18,14263.35,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_00225,CUST_00154,MERCH_0027,DEV_0032,IP_00704,PM_0437,2026-01-02T06:15:22,113.76,INR,SUCCESS,UPI,Chennai,0,,
TXN_00226,CUST_00006,MERCH_0056,DEV_0440,IP_00882,PM_0245,2026-01-02T06:17:07,492.13,INR,SUCCESS,CREDIT_CARD,Mumbai,0,,
TXN_00227,CUST_00230,MERCH_0008,DEV_0136,IP_00459,PM_0024,2026-01-02T06:22:23,405.77,INR,SUCCESS,UPI,Chennai,0,,
TXN_00228,CUST_00662,MERCH_0093,DEV_0272,IP_00909,PM_0353,2026-01-02T06:25:48,34544.04,INR,SUCCESS,UPI,Mumbai,0,,
TXN_00229,CUST_00854,MERCH_0054,DEV_0149,IP_00076,PM_0294,2026-01-02T06:26:22,468.1,INR,SUCCESS,UPI,Chennai,0,,
TXN_00230,CUST_01341,MERCH_0025,DEV_0210,IP_00868,PM_0466,2026-01-02T06:41:37,532.95,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_00231,CUST_00424,MERCH_0013,DEV_0394,IP_00073,PM_0307,2026-01-02T06:45:19,156.39,INR,PENDING,UPI,Hyderabad,0,,
TXN_00232,CUST_01711,MERCH_0097,DEV_0489,IP_00292,PM_0199,2026-01-02T06:45:41,8436.83,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_00233,CUST_00446,MERCH_0094,DEV_0463,IP_00662,PM_0063,2026-01-02T06:47:36,220.64,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_00234,CUST_00378,MERCH_0090,DEV_0017,IP_00830,PM_0161,2026-01-02T06:47:40,6202.21,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_00235,CUST_00866,MERCH_0004,DEV_0195,IP_00832,PM_0416,2026-01-02T06:53:44,1149.79,INR,SUCCESS,UPI,Delhi,0,,
TXN_00236,CUST_01184,MERCH_0100,DEV_0379,IP_00079,PM_0345,2026-01-02T06:54:57,181.28,INR,SUCCESS,CREDIT_CARD,Pune,0,,
TXN_00237,CUST_01303,MERCH_0072,DEV_0386,IP_00016,PM_0107,2026-01-02T07:02:04,57731.88,INR,SUCCESS,NET_BANKING,Surat,0,,
TXN_00238,CUST_01062,MERCH_0067,DEV_0078,IP_00127,PM_0445,2026-01-02T07:06:13,65697.61,INR,SUCCESS,NET_BANKING,Kolkata,0,,
TXN_00239,CUST_01878,MERCH_0084,DEV_0105,IP_00698,PM_0226,2026-01-02T07:07:17,5963.48,INR,SUCCESS,WALLET,Kolkata,0,,
TXN_00240,CUST_01410,MERCH_0054,DEV_0256,IP_00675,PM_0455,2026-01-02T07:08:30,80631.92,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_00241,CUST_00919,MERCH_0085,DEV_0050,IP_00451,PM_0242,2026-01-02T07:37:12,64.22,INR,SUCCESS,CREDIT_CARD,Kolkata,0,,
TXN_00242,CUST_01529,MERCH_0011,DEV_0371,IP_00743,PM_0012,2026-01-02T07:59:03,40183.59,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00243,CUST_01310,MERCH_0065,DEV_0219,IP_00306,PM_0426,2026-01-02T08:21:28,370.92,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_00244,CUST_01854,MERCH_0071,DEV_0003,IP_00601,PM_0175,2026-01-02T08:30:24,14228.58,INR,SUCCESS,UPI,Mumbai,0,,
TXN_00245,CUST_00257,MERCH_0032,DEV_0355,IP_00722,PM_0342,2026-01-02T08:42:00,12039.32,INR,SUCCESS,UPI,Surat,0,,
TXN_00246,CUST_00777,MERCH_0069,DEV_0143,IP_00605,PM_0428,2026-01-02T08:46:04,697.04,INR,SUCCESS,DEBIT_CARD,Ahmedabad,0,,
TXN_00247,CUST_01978,MERCH_0023,DEV_0409,IP_00756,PM_0245,2026-01-02T08:49:35,159.13,INR,SUCCESS,CREDIT_CARD,Kolkata,0,,
TXN_00248,CUST_01360,MERCH_0044,DEV_0050,IP_00705,PM_0436,2026-01-02T09:19:30,54.84,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00249,CUST_01036,MERCH_0074,DEV_0008,IP_00340,PM_0491,2026-01-02T09:26:00,296.49,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_00250,CUST_01550,MERCH_0021,DEV_0369,IP_00126,PM_0363,2026-01-02T09:37:43,5547.92,INR,SUCCESS,WALLET,Ahmedabad,0,,
TXN_00251,CUST_00364,MERCH_0073,DEV_0199,IP_00804,PM_0277,2026-01-02T09:37:59,105.76,INR,SUCCESS,UPI,Mumbai,0,,
TXN_00252,CUST_01667,MERCH_0081,DEV_0272,IP_00513,PM_0039,2026-01-02T09:38:30,605.65,INR,SUCCESS,UPI,Pune,0,,
TXN_00253,CUST_00891,MERCH_0037,DEV_0050,IP_00967,PM_0490,2026-01-02T09:52:06,1500.0,INR,SUCCESS,DEBIT_CARD,Ahmedabad,0,,
TXN_00254,CUST_01841,MERCH_0081,DEV_0294,IP_00107,PM_0107,2026-01-02T09:56:58,374.54,INR,PENDING,NET_BANKING,Kolkata,0,,
TXN_00255,CUST_00528,MERCH_0037,DEV_0310,IP_00378,PM_0294,2026-01-02T09:57:37,205.01,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00256,CUST_01531,MERCH_0009,DEV_0101,IP_00368,PM_0437,2026-01-02T09:59:27,4671.61,INR,FAILED,UPI,Mumbai,0,,
TXN_00257,CUST_01620,MERCH_0043,DEV_0490,IP_00346,PM_0024,2026-01-02T10:01:00,5381.54,INR,SUCCESS,UPI,Delhi,0,,
TXN_00258,CUST_01889,MERCH_0091,DEV_0017,IP_00932,PM_0466,2026-01-02T10:17:36,135.97,INR,SUCCESS,UPI,Pune,0,,
TXN_00259,CUST_00240,MERCH_0016,DEV_0230,IP_00808,PM_0487,2026-01-02T10:21:05,67.2,INR,SUCCESS,DEBIT_CARD,Bengaluru,0,,
TXN_00260,CUST_00222,MERCH_0057,DEV_0273,IP_00484,PM_0426,2026-01-02T10:21:09,1500.0,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_00261,CUST_01404,MERCH_0085,DEV_0463,IP_00411,PM_0473,2026-01-02T10:22:00,530.67,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_00262,CUST_01989,MERCH_0011,DEV_0154,IP_00799,PM_0243,2026-01-02T10:23:20,79178.07,INR,SUCCESS,CREDIT_CARD,Jaipur,0,,
TXN_00263,CUST_01695,MERCH_0091,DEV_0160,IP_00988,PM_0399,2026-01-02T10:24:49,5959.3,INR,SUCCESS,DEBIT_CARD,Chennai,0,,
TXN_00264,CUST_01825,MERCH_0097,DEV_0455,IP_00595,PM_0085,2026-01-02T10:26:57,619.83,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_00265,CUST_00935,MERCH_0020,DEV_0393,IP_00028,PM_0206,2026-01-02T10:33:56,134.4,INR,SUCCESS,CREDIT_CARD,Ahmedabad,0,,
TXN_00266,CUST_00714,MERCH_0024,DEV_0285,IP_00099,PM_0230,2026-01-02T10:36:53,77.51,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_00267,CUST_01754,MERCH_0001,DEV_0115,IP_00209,PM_0048,2026-01-02T10:37:47,167.18,INR,SUCCESS,UPI,Surat,0,,
TXN_00268,CUST_00452,MERCH_0020,DEV_0475,IP_00334,PM_0338,2026-01-02T10:44:33,43310.51,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_00269,CUST_01316,MERCH_0070,DEV_0224,IP_00115,PM_0226,2026-01-02T10:47:04,66.87,INR,SUCCESS,WALLET,Bengaluru,0,,
TXN_00270,CUST_01447,MERCH_0026,DEV_0039,IP_00751,PM_0499,2026-01-02T11:08:16,670.25,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_00271,CUST_01613,MERCH_0047,DEV_0236,IP_00670,PM_0480,2026-01-02T11:09:43,773.72,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00272,CUST_01689,MERCH_0028,DEV_0144,IP_00612,PM_0162,2026-01-02T11:15:17,14645.56,INR,SUCCESS,UPI,Chennai,0,,
TXN_00273,CUST_00449,MERCH_0029,DEV_0446,IP_00836,PM_0355,2026-01-02T11:18:00,315.34,INR,SUCCESS,DEBIT_CARD,Hyderabad,0,,
TXN_00274,CUST_01853,MERCH_0094,DEV_0158,IP_00099,PM_0239,2026-01-02T11:42:27,62925.43,INR,SUCCESS,DEBIT_CARD,Bengaluru,0,,
TXN_00275,CUST_01277,MERCH_0100,DEV_0396,IP_00216,PM_0487,2026-01-02T11:52:42,2974.12,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_00276,CUST_01061,MERCH_0018,DEV_0245,IP_00697,PM_0013,2026-01-02T12:01:17,134.08,INR,FAILED,WALLET,Jaipur,0,,
TXN_00277,CUST_00727,MERCH_0003,DEV_0204,IP_00849,PM_0280,2026-01-02T12:02:58,700.74,INR,SUCCESS,NET_BANKING,Chennai,0,,
TXN_00278,CUST_00562,MERCH_0049,DEV_0266,IP_00751,PM_0298,2026-01-02T12:07:35,141.4,INR,SUCCESS,UPI,Chennai,0,,
TXN_00279,CUST_01784,MERCH_0076,DEV_0465,IP_00801,PM_0471,2026-01-02T12:45:52,677.77,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_00280,CUST_00170,MERCH_0098,DEV_0131,IP_00441,PM_0261,2026-01-02T12:52:29,61737.07,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00281,CUST_01502,MERCH_0066,DEV_0398,IP_00240,PM_0185,2026-01-02T12:53:40,10165.59,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_00282,CUST_00267,MERCH_0023,DEV_0019,IP_00198,PM_0007,2026-01-02T12:56:51,789.78,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_00283,CUST_01051,MERCH_0074,DEV_0155,IP_00961,PM_0024,2026-01-02T12:56:54,1393.99,INR,SUCCESS,UPI,Kolkata,0,,
TXN_00284,CUST_00709,MERCH_0060,DEV_0152,IP_00446,PM_0432,2026-01-02T13:08:04,10556.05,INR,SUCCESS,DEBIT_CARD,Kolkata,0,,
TXN_00285,CUST_00139,MERCH_0042,DEV_0343,IP_00489,PM_0467,2026-01-02T13:10:16,89474.67,INR,SUCCESS,UPI,Jaipur,0,,
TXN_00286,CUST_00258,MERCH_0036,DEV_0474,IP_00588,PM_0417,2026-01-02T13:25:13,141.44,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_00287,CUST_01187,MERCH_0094,DEV_0182,IP_00133,PM_0146,2026-01-02T13:26:36,3226.95,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00288,CUST_00685,MERCH_0077,DEV_0374,IP_00060,PM_0104,2026-01-02T13:39:29,209.51,INR,SUCCESS,CREDIT_CARD,Ahmedabad,0,,
TXN_00289,CUST_01645,MERCH_0017,DEV_0082,IP_00213,PM_0484,2026-01-02T13:41:44,3294.6,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_00290,CUST_01329,MERCH_0087,DEV_0357,IP_00103,PM_0034,2026-01-02T13:47:45,9015.73,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_00291,CUST_01642,MERCH_0076,DEV_0469,IP_00722,PM_0222,2026-01-02T13:50:38,239.87,INR,SUCCESS,DEBIT_CARD,Mumbai,0,,
TXN_00292,CUST_01865,MERCH_0060,DEV_0185,IP_00891,PM_0324,2026-01-02T13:53:02,476.74,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_00293,CUST_01749,MERCH_0080,DEV_0106,IP_00645,PM_0102,2026-01-02T14:04:43,215.62,INR,SUCCESS,UPI,Kolkata,0,,
TXN_00294,CUST_00013,MERCH_0037,DEV_0355,IP_00351,PM_0089,2026-01-02T14:17:54,592.17,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_00295,CUST_00281,MERCH_0053,DEV_0445,IP_00063,PM_0238,2026-01-02T14:27:02,1626.87,INR,SUCCESS,UPI,Delhi,0,,
TXN_00296,CUST_01955,MERCH_0010,DEV_0006,IP_00765,PM_0057,2026-01-02T14:31:32,8229.18,INR,SUCCESS,DEBIT_CARD,Hyderabad,0,,
TXN_00297,CUST_01034,MERCH_0015,DEV_0329,IP_00026,PM_0117,2026-01-02T14:45:29,10011.23,INR,SUCCESS,WALLET,Ahmedabad,0,,
TXN_00298,CUST_00683,MERCH_0077,DEV_0418,IP_00201,PM_0337,2026-01-02T14:48:59,216.36,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_00299,CUST_00223,MERCH_0006,DEV_0208,IP_00701,PM_0390,2026-01-02T14:52:58,476.21,INR,SUCCESS,UPI,Mumbai,0,,
TXN_00300,CUST_01669,MERCH_0094,DEV_0070,IP_00395,PM_0452,2026-01-02T14:53:40,83.92,INR,SUCCESS,CREDIT_CARD,Ahmedabad,0,,
TXN_00301,CUST_01058,MERCH_0008,DEV_0315,IP_00717,PM_0232,2026-01-02T14:55:00,157.9,INR,FAILED,CREDIT_CARD,Pune,0,,
TXN_00302,CUST_00263,MERCH_0005,DEV_0312,IP_00149,PM_0078,2026-01-02T14:56:12,64.21,INR,SUCCESS,UPI,Surat,0,,
TXN_00303,CUST_00813,MERCH_0087,DEV_0392,IP_00514,PM_0359,2026-01-02T15:01:22,3125.46,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_00304,CUST_00308,MERCH_0069,DEV_0423,IP_00282,PM_0496,2026-01-02T15:05:38,8471.94,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_00305,CUST_01559,MERCH_0014,DEV_0115,IP_00422,PM_0448,2026-01-02T15:33:15,35188.38,INR,PENDING,CREDIT_CARD,Jaipur,0,,
TXN_00306,CUST_00540,MERCH_0094,DEV_0157,IP_00627,PM_0130,2026-01-02T15:36:28,3484.93,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_00307,CUST_01257,MERCH_0025,DEV_0351,IP_00246,PM_0430,2026-01-02T15:36:33,58.8,INR,SUCCESS,NET_BANKING,Delhi,0,,
TXN_00308,CUST_01119,MERCH_0028,DEV_0206,IP_00208,PM_0451,2026-01-02T15:38:59,369.22,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_00309,CUST_01200,MERCH_0022,DEV_0169,IP_00930,PM_0381,2026-01-02T15:42:20,479.18,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_00310,CUST_01977,MERCH_0042,DEV_0322,IP_00079,PM_0245,2026-01-02T15:51:01,254.08,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_00311,CUST_01014,MERCH_0079,DEV_0284,IP_00808,PM_0020,2026-01-02T15:55:48,291.17,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_00312,CUST_00183,MERCH_0085,DEV_0223,IP_00563,PM_0402,2026-01-02T16:03:18,811.21,INR,SUCCESS,NET_BANKING,Pune,0,,
TXN_00313,CUST_00004,MERCH_0009,DEV_0451,IP_00328,PM_0148,2026-01-02T16:03:59,685.16,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_00314,CUST_01289,MERCH_0021,DEV_0048,IP_00772,PM_0436,2026-01-02T16:04:00,88413.83,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00315,CUST_00926,MERCH_0019,DEV_0304,IP_00956,PM_0236,2026-01-02T16:04:41,163.93,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_00316,CUST_00385,MERCH_0098,DEV_0457,IP_00555,PM_0281,2026-01-02T16:18:46,14048.61,INR,SUCCESS,UPI,Mumbai,0,,
TXN_00317,CUST_01692,MERCH_0025,DEV_0456,IP_00503,PM_0416,2026-01-02T16:23:58,326.85,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00318,CUST_00362,MERCH_0048,DEV_0315,IP_00838,PM_0317,2026-01-02T16:42:26,165.2,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_00319,CUST_01448,MERCH_0092,DEV_0115,IP_00318,PM_0131,2026-01-02T16:49:08,771.86,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_00320,CUST_01313,MERCH_0015,DEV_0251,IP_00726,PM_0352,2026-01-02T16:52:37,7146.21,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_00321,CUST_00238,MERCH_0037,DEV_0445,IP_00893,PM_0105,2026-01-02T17:02:13,93.92,INR,SUCCESS,NET_BANKING,Chennai,0,,
TXN_00322,CUST_00790,MERCH_0098,DEV_0392,IP_00412,PM_0227,2026-01-02T17:03:04,321.17,INR,SUCCESS,CREDIT_CARD,Mumbai,0,,
TXN_00323,CUST_00970,MERCH_0066,DEV_0008,IP_00293,PM_0334,2026-01-02T17:09:01,325.27,INR,SUCCESS,DEBIT_CARD,Kolkata,0,,
TXN_00324,CUST_00802,MERCH_0058,DEV_0059,IP_00960,PM_0080,2026-01-02T17:46:04,12986.39,INR,SUCCESS,UPI,Delhi,0,,
TXN_00325,CUST_00294,MERCH_0028,DEV_0313,IP_00843,PM_0453,2026-01-02T17:53:03,149.55,INR,SUCCESS,UPI,Chennai,0,,
TXN_00326,CUST_01077,MERCH_0059,DEV_0291,IP_00120,PM_0443,2026-01-02T17:56:10,7702.25,INR,SUCCESS,UPI,Mumbai,0,,
TXN_00327,CUST_00113,MERCH_0039,DEV_0121,IP_00972,PM_0283,2026-01-02T18:34:16,33966.56,INR,SUCCESS,UPI,Ahmedabad,0,,
